SELL_Threshold,BUY_Threshold,Accuracy,Macro_F1,Balanced_Accuracy
0.5999999999999999,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.6199999999999999,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.6399999999999998,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.6599999999999997,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.6799999999999997,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.6999999999999997,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.27999999999999997,0.4399999999999999,0.402659069325736,0.2769361325755539,0.3360473918209344
0.4599999999999999,0.2,0.4226020892687559,0.27672782294021875,0.33198294605245277
0.4599999999999999,0.22,0.4226020892687559,0.27672782294021875,0.33198294605245277
0.4599999999999999,0.24,0.4226020892687559,0.27672782294021875,0.33198294605245277
0.47999999999999987,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.47999999999999987,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.47999999999999987,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.49999999999999983,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.49999999999999983,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.49999999999999983,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5199999999999998,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5199999999999998,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5199999999999998,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5399999999999998,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5399999999999998,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5399999999999998,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5599999999999998,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5599999999999998,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5599999999999998,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5799999999999998,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5799999999999998,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5799999999999998,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5999999999999999,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5999999999999999,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.5999999999999999,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6199999999999999,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6199999999999999,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6199999999999999,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6399999999999998,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6399999999999998,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6399999999999998,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6599999999999997,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6599999999999997,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6599999999999997,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6799999999999997,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6799999999999997,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6799999999999997,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6999999999999997,0.2,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6999999999999997,0.22,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.6999999999999997,0.24,0.4226020892687559,0.2765707847323079,0.33198294605245277
0.26,0.3999999999999999,0.39316239316239315,0.2764141529337971,0.33356482207379073
0.27999999999999997,0.41999999999999993,0.4007597340930674,0.2764014824409902,0.3350508796136598
0.31999999999999995,0.26,0.27825261158594494,0.2759373751897117,0.3501141982083686
0.4399999999999999,0.26,0.41975308641975306,0.2758726619596185,0.330488177741541
0.26,0.4599999999999999,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.47999999999999987,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.49999999999999983,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.5199999999999998,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.5399999999999998,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.5599999999999998,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.5799999999999998,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.5999999999999999,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.6199999999999999,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.6399999999999998,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.6599999999999997,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.6799999999999997,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.26,0.6999999999999997,0.3998100664767331,0.2754069119286511,0.3356569315089495
0.4399999999999999,0.2,0.4188034188034188,0.27536800550239243,0.3299899216379037
